item_id,scenario_id,channel,family,q_pole_0,q_pole_1,margin,margin_finite
ar-ar_component_library-i1-ar-o0-ll-c1-fe-f59a39fd778f,ar_component_library,AR,AR,-0.05773417686577886,-2.9318220615382415,-2.8740878846724627,1
ar-ar_component_library-i1-ar-o0-ll-c1-fh-9bf8a4200f9e,ar_component_library,AR,AR,-0.09225551239796914,-2.467095613479387,-2.3748401010814177,1
ar-ar_component_library-i1-ar-o0-ln-c0-fe-cea25174b402,ar_component_library,AR,AR,-0.09558568894863129,-2.46668718617002,-2.371101497221389,1
ar-ar_component_library-i1-ar-o0-ln-c0-fh-303124e46f2b,ar_component_library,AR,AR,-0.020595602109096944,-4.020367026326539,-3.9997714242174425,1
ar-ar_component_library-i1-ar-o0-ln-c1-fe-9b2ad3080033,ar_component_library,AR,AR,-0.07237889058887959,-2.6963459253307747,-2.623967034741895,1
ar-ar_component_library-i1-ar-o0-ln-c1-fh-5920ce2643a9,ar_component_library,AR,AR,-0.07266352621081751,-2.6974321603774456,-2.624768634166628,1
ar-ar_component_library-i1-ar-o1-ll-c0-fe-6c5dcf7e2f12,ar_component_library,AR,AR,-1.8083699941629447,-0.18617544253356755,1.6221945516293772,1
ar-ar_component_library-i1-ar-o1-ll-c0-fh-7efe9acf3bdc,ar_component_library,AR,AR,-1.3183239698406624,-0.3192363977432251,0.9990875720974373,1
ar-ar_component_library-i1-ar-o1-ll-c1-fe-8d4c0d4e6858,ar_component_library,AR,AR,-0.9026334696100093,-0.5411699377000332,0.36146353190997615,1
ar-ar_component_library-i1-ar-o1-ll-c1-fh-63717e6c290e,ar_component_library,AR,AR,-2.021552562562647,-0.14846500696148723,1.8730875556011597,1
ar-ar_component_library-i1-ar-o1-ln-c0-fe-a189d06d0805,ar_component_library,AR,AR,-1.9124261140819954,-0.16602637385949492,1.7463997402225004,1
ar-ar_component_library-i1-ar-o1-ln-c0-fh-ef90fba2d50f,ar_component_library,AR,AR,-1.808125972747689,-0.18482903484255075,1.6232969379051383,1
ar-ar_component_library-i1-ar-o1-ln-c1-fe-6058fe46172c,ar_component_library,AR,AR,-1.1405608554778155,-0.40017631091177464,0.7403845445660409,1
ar-ar_component_library-i1-ar-o1-ln-c1-fh-c5f34a85a190,ar_component_library,AR,AR,-2.4670205116231045,-0.09282247355440632,2.3741980380686982,1
ar-ar_component_library-i1-ro-o0-ll-c0-fx-f3612d6ebd1d,ar_component_library,RO,AR,-2.70262563228448,-0.07762642204420445,2.6249992102402757,1
ar-ar_component_library-i1-ro-o0-ll-c1-fx-739e2565fc4c,ar_component_library,RO,AR,-0.026301993056108586,-3.776306867580388,-3.7500048745242793,1
ar-ar_component_library-i1-ro-o0-ln-c0-fx-a572953f80d8,ar_component_library,RO,AR,-2.4724301099771537,-0.09743020683458781,2.374999903142566,1
ar-ar_component_library-i1-ro-o0-ln-c1-fx-b576345b021c,ar_component_library,RO,AR,-0.026023605838247477,-3.776025772090634,-3.7500021662523864,1
ar-ar_component_library-i1-ro-o1-ll-c0-fx-e4445a7e8464,ar_component_library,RO,AR,-2.816351890533042,-0.06634540110724174,2.7500064894258003,1
ar-ar_component_library-i1-ro-o1-ll-c1-fx-c532222d6795,ar_component_library,RO,AR,-0.04378750174100787,-3.293784141539504,-3.2499966397984963,1
ar-ar_component_library-i1-ro-o1-ln-c0-fx-853085c5eebc,ar_component_library,RO,AR,-2.933485150330398,-0.05848198011500472,2.8750031702153933,1
ar-ar_component_library-i1-ro-o1-ln-c1-fx-a3e134bc14c5,ar_component_library,RO,AR,-0.07756828516380665,-2.7025665044781135,-2.624998219314307,1
ar-ar_component_library-i2-ar-o0-ll-c0-fe-26e779c0dfc5,ar_component_library,AR,AR,-0.3250654023140669,-1.3169388765236363,-0.9918734742095694,1
ar-ar_component_library-i2-ar-o0-ll-c0-fh-a559f54ff3b0,ar_component_library,AR,AR,-0.037942085531540215,-3.412235140789562,-3.374293055258022,1
ar-ar_component_library-i2-ar-o0-ll-c1-fe-b1dcbc3ce9a2,ar_component_library,AR,AR,-0.09320328233297914,-2.466273665427991,-2.373070383095012,1
ar-ar_component_library-i2-ar-o0-ll-c1-fh-2fc3317e1a53,ar_component_library,AR,AR,-0.14776758837979287,-2.0217324495313846,-1.8739648611515918,1
ar-ar_component_library-i2-ar-o0-ln-c0-fe-6d5cf3e81c98,ar_component_library,AR,AR,-0.20804324746131897,-1.7040053597629594,-1.4959621123016404,1
ar-ar_component_library-i2-ar-o0-ln-c0-fh-c8b1a283bab4,ar_component_library,AR,AR,-0.02314656539238058,-3.897812485692839,-3.8746659203004583,1
ar-ar_component_library-i2-ar-o0-ln-c1-fe-d71caf2c4436,ar_component_library,AR,AR,-0.14686858630739152,-2.01939225196827,-1.8725236656608786,1
ar-ar_component_library-i2-ar-o0-ln-c1-fh-e670eb9a606c,ar_component_library,AR,AR,-0.11699217685963959,-2.2409582138060387,-2.123966036946399,1
ar-ar_component_library-i2-ar-o1-ll-c0-fe-c3318c26c9ac,ar_component_library,AR,AR,-1.808814644812628,-0.1866201520897448,1.6221944927228833,1
ar-ar_component_library-i2-ar-o1-ll-c0-fh-c26e919d115f,ar_component_library,AR,AR,-1.3190491199486587,-0.320552438730374,0.9984966812182847,1
ar-ar_component_library-i2-ar-o1-ll-c1-fe-3a80f7dca21b,ar_component_library,AR,AR,-0.6361790923692752,-0.771891419775784,-0.13571232740650885,1
ar-ar_component_library-i2-ar-o1-ll-c1-fh-1cf5ae2ee41c,ar_component_library,AR,AR,-2.2419018745131325,-0.11839837639126927,2.1235034981218632,1
ar-ar_component_library-i2-ar-o1-ln-c0-fe-3a9f9910ce6f,ar_component_library,AR,AR,-1.703850388526348,-0.20603553229011595,1.4978148562362321,1
ar-ar_component_library-i2-ar-o1-ln-c0-fh-c3237e8f2e3e,ar_component_library,AR,AR,-1.6044461727138923,-0.23061722377315164,1.3738289489407407,1
ar-ar_component_library-i2-ar-o1-ln-c1-fe-8b2bbba3274a,ar_component_library,AR,AR,-1.1398278457199922,-0.3964844518341124,0.7433433938858798,1
ar-ar_component_library-i2-ar-o1-ln-c1-fh-53ffa13d49ba,ar_component_library,AR,AR,-2.9328143596615064,-0.058192508411593735,2.8746218512499127,1
ar-ar_component_library-i2-ro-o0-ll-c0-fx-e358db2a956f,ar_component_library,RO,AR,-3.17436254024301,-0.049363080408738824,3.124999459834271,1
ar-ar_component_library-i2-ro-o0-ll-c1-fx-284fe5e525ac,ar_component_library,RO,AR,-0.02961102872882293,-3.6546144485323566,-3.6250034198035337,1
ar-ar_component_library-i2-ro-o0-ln-c0-fx-3a86b351bd6d,ar_component_library,RO,AR,-3.0549780130373847,-0.054977957158257595,3.000000055879127,1
ar-ar_component_library-i2-ro-o0-ln-c1-fx-8b64876df484,ar_component_library,RO,AR,-0.022796140983246005,-3.897798061366757,-3.875001920383511,1
ar-ar_component_library-i2-ro-o1-ll-c0-fx-d0fe4702cb9f,ar_component_library,RO,AR,-2.9345359802005078,-0.05953111871872352,2.8750048614817842,1
ar-ar_component_library-i2-ro-o1-ll-c1-fx-a9637a6a606a,ar_component_library,RO,AR,-0.04373827575955147,-3.29373657703195,-3.2499983012723987,1
ar-ar_component_library-i2-ro-o1-ln-c0-fx-b6bb3c047210,ar_component_library,RO,AR,-3.532312989228103,-0.03231002017821538,3.5000029690498877,1
ar-ar_component_library-i2-ro-o1-ln-c1-fx-4d2acd9926b9,ar_component_library,RO,AR,-0.08671431988227596,-2.5867133140557144,-2.4999989941734384,1
ar-ar_component_library-i3-ar-o0-ll-c0-fe-d3f1b57f3fe3,ar_component_library,AR,AR,-0.08415030129253864,-2.712266477756202,-2.6281161764636636,1
ar-ar_component_library-i3-ar-o0-ll-c0-fh-59ba7c3108b4,ar_component_library,AR,AR,-0.02342522714752704,-4.022048226979678,-3.9986229998321505,1
ar-ar_component_library-i3-ar-o0-ll-c1-fe-b38fa2e45ba2,ar_component_library,AR,AR,-0.01759429438970983,-4.3889926671965895,-4.37139837280688,1
ar-ar_component_library-i3-ar-o0-ll-c1-fh-310060c4b38d,ar_component_library,AR,AR,-0.029260232877277303,-3.6541727781292366,-3.6249125452519593,1
ar-ar_component_library-i3-ar-o0-ln-c0-fe-96f363c55d86,ar_component_library,AR,AR,-0.043464413145557046,-3.291367472265847,-3.24790305912029,1
ar-ar_component_library-i3-ar-o0-ln-c0-fh-08edce9405bd,ar_component_library,AR,AR,-0.017098102252930403,-4.2665486335681635,-4.249450531315233,1
ar-ar_component_library-i3-ar-o0-ln-c1-fe-f520cdc82539,ar_component_library,AR,AR,-0.032715361565351486,-3.774098157882463,-3.7413827963171116,1
ar-ar_component_library-i3-ar-o0-ln-c1-fh-bee5f58dcb5c,ar_component_library,AR,AR,-0.036273083911510184,-3.410840392112675,-3.374567308201165,1
ar-ar_component_library-i3-ar-o1-ll-c0-fe-52041515cc1e,ar_component_library,AR,AR,-2.5819715261438887,-0.10827568173408508,2.4736958444098036,1
ar-ar_component_library-i3-ar-o1-ll-c0-fh-083186afc245,ar_component_library,AR,AR,-2.022784948347635,-0.14827449474250898,1.8745104536051258,1
ar-ar_component_library-i3-ar-o1-ll-c1-fe-a60d0c48616b,ar_component_library,AR,AR,-1.1501726238057017,-0.41366314329206944,0.7365094805136323,1
ar-ar_component_library-i3-ar-o1-ll-c1-fh-4a02faf5b033,ar_component_library,AR,AR,-1.6055537383363117,-0.24018567614257336,1.3653680621937383,1
ar-ar_component_library-i3-ar-o1-ln-c0-fe-4fb9b654a34c,ar_component_library,AR,AR,-2.3517117500291533,-0.1353609263896942,2.216350823639459,1
ar-ar_component_library-i3-ar-o1-ln-c0-fh-810c1367bd72,ar_component_library,AR,AR,-2.0214881896970383,-0.14929502131417394,1.8721931683828643,1
ar-ar_component_library-i3-ar-o1-ln-c1-fe-b3f643883d71,ar_component_library,AR,AR,-1.4100034522125497,-0.2935890406370163,1.1164144115755334,1
ar-ar_component_library-i3-ar-o1-ln-c1-fh-0ada5b5b1cba,ar_component_library,AR,AR,-2.3535206317710617,-0.10570005443878472,2.247820577332277,1
ar-ar_component_library-i3-ro-o0-ll-c0-fx-400f783997ab,ar_component_library,RO,AR,-3.058295965193679,-0.05829735472389075,2.999998610469788,1
ar-ar_component_library-i3-ro-o0-ll-c1-fx-f09066608693,ar_component_library,RO,AR,-0.042892724275020555,-3.2928950786536006,-3.25000235437858,1
ar-ar_component_library-i3-ro-o0-ln-c0-fx-d7c6d007a7a3,ar_component_library,RO,AR,-2.705100178718226,-0.0801006034009788,2.624999575317247,1
ar-ar_component_library-i3-ro-o0-ln-c1-fx-05353e11cbc1,ar_component_library,RO,AR,-0.029771851375244296,-3.6547737121541104,-3.625001860778866,1
ar-ar_component_library-i3-ro-o1-ll-c0-fx-c529f1308c51,ar_component_library,RO,AR,-2.24622678755577,-0.12122318893602824,2.1250035986197418,1
ar-ar_component_library-i3-ro-o1-ll-c1-fx-0666fd4298a8,ar_component_library,RO,AR,-0.03744443132336528,-3.537441015242507,-3.499996583919142,1
ar-ar_component_library-i3-ro-o1-ln-c0-fx-3170c8840e6d,ar_component_library,RO,AR,-2.9343549013069605,-0.05935210734571683,2.8750027939612437,1
ar-ar_component_library-i3-ro-o1-ln-c1-fx-16500cfdeecf,ar_component_library,RO,AR,-0.06368108093329283,-2.9386790990826057,-2.874998018149313,1
ar-ar_component_library-i4-ar-o0-ll-c0-fe-3bbe1324f1a9,ar_component_library,AR,AR,-0.15305609861388803,-2.021464578458108,-1.86840847984422,1
ar-ar_component_library-i4-ar-o0-ll-c0-fh-06806290a89f,ar_component_library,AR,AR,-0.026797348109539598,-3.7763117551735377,-3.749514407063998,1
ar-ar_component_library-i4-ar-o0-ll-c1-fe-11c62b036126,ar_component_library,AR,AR,-0.11756952735595405,-2.240866541860896,-2.123297014504942,1
ar-ar_component_library-i4-ar-o0-ll-c1-fh-661bf29ff1f1,ar_component_library,AR,AR,-0.1318873013369739,-2.1308518648145878,-1.9989645634776139,1
ar-ar_component_library-i4-ar-o0-ln-c0-fe-4cda24fd2160,ar_component_library,AR,AR,-0.10630758036859334,-2.352753518924146,-2.246445938555553,1
ar-ar_component_library-i4-ar-o0-ln-c0-fh-66e64a4f17f1,ar_component_library,AR,AR,-0.020696899460745044,-4.020518898961882,-3.999821999501137,1
ar-ar_component_library-i4-ar-o0-ln-c1-fe-e6a528bb8e5d,ar_component_library,AR,AR,-0.13131715217605233,-2.128840923308644,-1.9975237711325917,1
ar-ar_component_library-i4-ar-o0-ln-c1-fh-37ba0463c51e,ar_component_library,AR,AR,-0.13171463937032968,-2.1303871870040325,-1.9986725476337028,1
ar-ar_component_library-i4-ar-o1-ll-c0-fe-cb684cca1de4,ar_component_library,AR,AR,-1.7054575681668211,-0.21007853467017412,1.495379033496647,1
ar-ar_component_library-i4-ar-o1-ll-c0-fh-b6ba3cd1c82a,ar_component_library,AR,AR,-1.0594515800471527,-0.4372586188837886,0.6221929611633641,1
ar-ar_component_library-i4-ar-o1-ll-c1-fe-3cfc84615269,ar_component_library,AR,AR,-1.0580419253965374,-0.44897957891225815,0.6090623464842793,1
ar-ar_component_library-i4-ar-o1-ll-c1-fh-d28258d07ea5,ar_component_library,AR,AR,-2.241786122314352,-0.11810935835819691,2.123676763956155,1
ar-ar_component_library-i4-ar-o1-ln-c0-fe-a87e744326d6,ar_component_library,AR,AR,-1.703917264937445,-0.20853784820064902,1.495379416736796,1
ar-ar_component_library-i4-ar-o1-ln-c0-fh-9b67e3dce9ce,ar_component_library,AR,AR,-1.4105169773100101,-0.2901386320590973,1.1203783452509128,1
ar-ar_component_library-i4-ar-o1-ln-c1-fe-99d828899c80,ar_component_library,AR,AR,-1.505332110929885,-0.2612086543813348,1.2441234565485502,1
ar-ar_component_library-i4-ar-o1-ln-c1-fh-e96f1c74e75d,ar_component_library,AR,AR,-2.8150944709755095,-0.06547308916924521,2.7496213818062643,1
ar-ar_component_library-i4-ro-o0-ll-c0-fx-1b9fab7d0bdf,ar_component_library,RO,AR,-3.054911732671144,-0.05491236224361273,2.999999370427531,1
ar-ar_component_library-i4-ro-o0-ll-c1-fx-bdf52d6812bc,ar_component_library,RO,AR,-0.029227653516272767,-3.654234528501547,-3.6250068749852744,1
ar-ar_component_library-i4-ro-o0-ln-c0-fx-0f85483d67c0,ar_component_library,RO,AR,-2.818376064299514,-0.06837589293650126,2.7500001713630127,1
ar-ar_component_library-i4-ro-o0-ln-c1-fx-8d49ad551b42,ar_component_library,RO,AR,-0.032230488955747205,-3.5322338342580224,-3.500003345302275,1
ar-ar_component_library-i4-ro-o1-ll-c0-fx-7f14e466a689,ar_component_library,RO,AR,-2.355099439555488,-0.105090171096208,2.25000926845928,1
ar-ar_component_library-i4-ro-o1-ll-c1-fx-ff4c67041faf,ar_component_library,RO,AR,-0.03478182850767553,-3.534778475759367,-3.4999966472516917,1
ar-ar_component_library-i4-ro-o1-ln-c0-fx-852941b4af5b,ar_component_library,RO,AR,-3.051656007755355,-0.05165196582640874,3.000004041928946,1
ar-ar_component_library-i4-ro-o1-ln-c1-fx-e3324f9b51e1,ar_component_library,RO,AR,-0.07701580226080296,-2.702014446257863,-2.62499864399706,1
ar-ar_docsection_readme-i0-ar-o0-ll-c0-fe-01ca8eb529f1,ar_docsection_readme,AR,AR,-0.04801284009590745,-3.1937884651124477,-3.1457756250165403,1
ar-ar_docsection_readme-i0-ar-o0-ll-c0-fh-3cc89c1dbb8b,ar_docsection_readme,AR,AR,-0.05880786123452708,-2.934269812423736,-2.8754619511892088,1
ar-ar_docsection_readme-i0-ar-o0-ll-c1-fe-314427606405,ar_docsection_readme,AR,AR,-0.05507107079029083,-3.2890311479562797,-3.233960077165989,1
ar-ar_docsection_readme-i0-ar-o0-ll-c1-fh-a5eabda11be0,ar_docsection_readme,AR,AR,-0.05205667938571423,-3.050125002860682,-2.9980683234749677,1
ar-ar_docsection_readme-i0-ar-o0-ln-c0-fe-bdbd741bc831,ar_docsection_readme,AR,AR,-0.051146868558134884,-3.0579521018080413,-3.0068052332499065,1
ar-ar_docsection_readme-i0-ar-o0-ln-c0-fh-0b160d6ae4bb,ar_docsection_readme,AR,AR,-0.06495755672222003,-2.8151148114702664,-2.7501572547480464,1
ar-ar_docsection_readme-i0-ar-o0-ln-c1-fe-34b9af83cd81,ar_docsection_readme,AR,AR,-0.06195137836039066,-3.288703322410413,-3.2267519440500223,1
ar-ar_docsection_readme-i0-ar-o0-ln-c1-fh-ef2ced128fce,ar_docsection_readme,AR,AR,-0.03608817665372044,-3.409584403037968,-3.3734962263842476,1
ar-ar_docsection_readme-i0-ar-o1-ll-c0-fe-96af01b7b9d0,ar_docsection_readme,AR,AR,-2.8131484985347015,-0.07566360477358103,2.7374848937611205,1
ar-ar_docsection_readme-i0-ar-o1-ll-c0-fh-0e1950c5ddfc,ar_docsection_readme,AR,AR,-2.352601170539515,-0.10508046229369938,2.2475207082458155,1
ar-ar_docsection_readme-i0-ar-o1-ll-c1-fe-3ccec6640965,ar_docsection_readme,AR,AR,-3.0585954589769244,-0.05346076702699065,3.0051346919499338,1
ar-ar_docsection_readme-i0-ar-o1-ll-c1-fh-dbe406fa1dbd,ar_docsection_readme,AR,AR,-2.5832294546999037,-0.08412628737278283,2.499103167327121,1
ar-ar_docsection_readme-i0-ar-o1-ln-c0-fe-1f57358802c9,ar_docsection_readme,AR,AR,-2.695787072181531,-0.08894107677042484,2.6068459954111063,1
ar-ar_docsection_readme-i0-ar-o1-ln-c0-fh-b5ad8c04b6dd,ar_docsection_readme,AR,AR,-2.813346624374276,-0.0665265133138746,2.7468201110604014,1
ar-ar_docsection_readme-i0-ar-o1-ln-c1-fe-2d6645fe6893,ar_docsection_readme,AR,AR,-3.1741994847543538,-0.045380834373645484,3.1288186503807083,1
ar-ar_docsection_readme-i0-ar-o1-ln-c1-fh-0ed526726579,ar_docsection_readme,AR,AR,-2.4670839040045394,-0.09218735570902936,2.37489654829551,1
ar-ar_docsection_readme-i0-ro-o0-ll-c0-fx-f4796f84c979,ar_docsection_readme,RO,AR,-2.0240223407740814,-0.14902414381094786,1.8749981969631335,1
ar-ar_docsection_readme-i0-ro-o0-ll-c1-fx-56c4e8363d8a,ar_docsection_readme,RO,AR,-0.018732817841055294,-4.143736839275334,-4.125004021434279,1
ar-ar_docsection_readme-i0-ro-o0-ln-c0-fx-afc47d2f0049,ar_docsection_readme,RO,AR,-1.6103062629697433,-0.23530787229287853,1.3749983906768648,1
ar-ar_docsection_readme-i0-ro-o0-ln-c1-fx-ed136d254429,ar_docsection_readme,RO,AR,-0.020626824348482842,-4.020629286759231,-4.000002462410748,1
ar-ar_docsection_readme-i0-ro-o1-ll-c0-fx-6f6297160e21,ar_docsection_readme,RO,AR,-4.021219491927695,-0.021214418109138933,4.000005073818556,1
ar-ar_docsection_readme-i0-ro-o1-ll-c1-fx-407bc5aa72bf,ar_docsection_readme,RO,AR,-0.08424367755310413,-2.5842423439019058,-2.4999986663488016,1
ar-ar_docsection_readme-i0-ro-o1-ln-c0-fx-2904352936bf,ar_docsection_readme,RO,AR,-4.143492698660339,-0.01849024370153529,4.125002454958803,1
ar-ar_docsection_readme-i0-ro-o1-ln-c1-fx-7703a1d81a7e,ar_docsection_readme,RO,AR,-0.18990848958287643,-1.8149074316020233,-1.6249989420191469,1
ar-ar_docsection_readme-i1-ar-o0-ll-c0-fe-320d1ead41a6,ar_docsection_readme,AR,AR,-0.03825186379253864,-3.46681335195899,-3.4285614881664515,1
ar-ar_docsection_readme-i1-ar-o0-ll-c0-fh-2ec558b1f9fa,ar_docsection_readme,AR,AR,-0.03794750908855349,-3.420761287212372,-3.3828137781238183,1
ar-ar_docsection_readme-i1-ar-o0-ll-c1-fe-b28d60470a3c,ar_docsection_readme,AR,AR,-0.047119734808802605,-3.409606456756478,-3.3624867219476755,1
ar-ar_docsection_readme-i1-ar-o0-ll-c1-fh-bd7b39725ebb,ar_docsection_readme,AR,AR,-0.05207970610354096,-3.050375342368909,-2.998295636265368,1
ar-ar_docsection_readme-i1-ar-o0-ln-c0-fe-485bb101110a,ar_docsection_readme,AR,AR,-0.04580066812923178,-3.2082194201648235,-3.1624187520355918,1
ar-ar_docsection_readme-i1-ar-o0-ln-c0-fh-77d07c090af6,ar_docsection_readme,AR,AR,-0.05813883774681017,-2.9381718365475535,-2.8800329988007434,1
ar-ar_docsection_readme-i1-ar-o0-ln-c1-fe-8196c6dca5b0,ar_docsection_readme,AR,AR,-0.05014174431562424,-3.651893973350468,-3.601752229034844,1
ar-ar_docsection_readme-i1-ar-o0-ln-c1-fh-d74ee5e1293b,ar_docsection_readme,AR,AR,-0.042777820490300655,-3.289176225662203,-3.2463984051719024,1
ar-ar_docsection_readme-i1-ar-o1-ll-c0-fe-fe35bc2427d1,ar_docsection_readme,AR,AR,-3.0497956275938805,-0.06396297086030245,2.985832656733578,1
ar-ar_docsection_readme-i1-ar-o1-ll-c0-fh-012580854bbb,ar_docsection_readme,AR,AR,-2.3531056642530643,-0.10591280763037503,2.2471928566226893,1
ar-ar_docsection_readme-i1-ar-o1-ll-c1-fe-7f20af2abfa1,ar_docsection_readme,AR,AR,-3.187172444537282,-0.04763732245191932,3.1395351220853627,1
ar-ar_docsection_readme-i1-ar-o1-ll-c1-fh-853053bd2867,ar_docsection_readme,AR,AR,-2.9421830885112286,-0.060494944103993475,2.881688144407235,1
ar-ar_docsection_readme-i1-ar-o1-ln-c0-fe-2f070523da05,ar_docsection_readme,AR,AR,-3.1687947511672405,-0.07009783573448658,3.098696915432754,1
ar-ar_docsection_readme-i1-ar-o1-ln-c0-fh-e32632c86c9f,ar_docsection_readme,AR,AR,-2.696527004241915,-0.07676249882206321,2.6197645054198517,1
ar-ar_docsection_readme-i1-ar-o1-ln-c1-fe-7994c5aad430,ar_docsection_readme,AR,AR,-3.42313760984689,-0.036429692117962986,3.386707917728927,1
ar-ar_docsection_readme-i1-ar-o1-ln-c1-fh-13c982994e35,ar_docsection_readme,AR,AR,-2.702972917817533,-0.07406070933211595,2.628912208485417,1
ar-ar_docsection_readme-i1-ro-o0-ll-c0-fx-ce1101144f01,ar_docsection_readme,RO,AR,-1.6092280149455291,-0.23423008620284236,1.3749979287426868,1
ar-ar_docsection_readme-i1-ro-o0-ll-c1-fx-91f2c13bd5c1,ar_docsection_readme,RO,AR,-0.030070370061594076,-3.655075669264079,-3.625005299202485,1
ar-ar_docsection_readme-i1-ro-o0-ln-c0-fx-e08a994b771e,ar_docsection_readme,RO,AR,-1.1497566699979416,-0.39975744485730047,0.7499992251406411,1
ar-ar_docsection_readme-i1-ro-o0-ln-c1-fx-1e3c3e4cdf81,ar_docsection_readme,RO,AR,-0.023570835589794115,-3.898573160166052,-3.8750023245762577,1
ar-ar_docsection_readme-i1-ro-o1-ll-c0-fx-ed6c9056b99b,ar_docsection_readme,RO,AR,-3.413344025587321,-0.0383391305783789,3.375004895008942,1
ar-ar_docsection_readme-i1-ro-o1-ll-c1-fx-8dabef53fd18,ar_docsection_readme,RO,AR,-0.12035627662885418,-2.2453548908229095,-2.1249986141940553,1
ar-ar_docsection_readme-i1-ro-o1-ln-c0-fx-c582607f9aa8,ar_docsection_readme,RO,AR,-3.6550511121681666,-0.030048489569935555,3.625002622598231,1
ar-ar_docsection_readme-i1-ro-o1-ln-c1-fx-d29468ef5380,ar_docsection_readme,RO,AR,-0.23712508380344843,-1.6121245622632614,-1.374999478459813,1
